date,height[m],error[m],dataset,ID,name,location,continent,country,longitude,latitude
2018-03-19,332.315,0.0753253782738559,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2018-03-29,332.315,0.0291159561979238,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2018-04-08,332.274,0.0269653894772463,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2018-04-17,332.277,0.0138755371233844,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2018-04-27,331.889,0.0094748785893923,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2018-05-07,332.133,0.0263021873516964,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2018-05-17,331.815,0.0456723436298156,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2018-05-27,331.697,0.0344446543629707,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2018-06-06,332.108,0.2130323196495716,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2018-06-16,332.795,0.1180614983565314,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2018-06-26,333.389,0.0357944583034555,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2018-07-06,332.17,0.0096450685046525,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2018-07-16,333.716,0.034422216674612,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2018-07-26,333.455,0.0516105323918586,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2018-08-05,332.819,0.0269573183933042,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2018-08-14,333.141,0.0448049698836627,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2018-08-24,332.853,0.0204257606568389,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2018-09-03,334.109,0.0758486778437222,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2018-09-13,334.293,0.0221137117479615,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2018-09-23,334.455,0.0044616633932719,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2018-10-03,333.604,0.1317749893737318,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2018-10-13,333.552,0.0360129018529887,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2018-10-23,333.408,0.054763449718017,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2018-11-02,333.189,0.2812454324458999,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2018-11-12,333.143,0.0297202892669308,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2018-11-22,333.084,0.0896293377976976,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2018-12-02,333.011,0.0692497343502695,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2018-12-11,332.967,0.0622007035001788,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2018-12-21,332.744,0.0541078845131758,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2018-12-31,332.794,0.0323816333344982,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2019-01-10,332.825,0.1021979812676987,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2019-01-20,332.485,0.0265354806799021,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2019-01-30,331.987,0.0382057320577586,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2019-02-09,331.905,0.1133544692842306,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2019-02-19,331.935,0.0652449380835757,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2019-03-11,331.866,0.4453068944562263,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2019-03-31,332.237,0.0141257890400351,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2019-04-19,332.126,0.0343731078224201,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2019-04-29,331.956,0.0742294804387883,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2019-05-09,331.819,0.0692000303860539,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2019-05-19,331.495,0.3425834656843866,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2019-05-29,331.782,0.0593522897674134,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2019-06-08,332.692,0.2758534782217189,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2019-06-18,333.576,0.0055997494081283,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2019-06-28,332.194,0.8011260859232926,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2019-07-08,331.724,0.0261406371026149,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2019-07-28,332.709,0.1000115773042571,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2019-08-06,333.511,0.1297694141161675,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2019-08-16,334.229,0.0237027035150933,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2019-08-26,334.573,0.0104804306637612,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2019-09-05,334.701,0.0052274240506841,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2019-09-15,334.929,0.0010166663601526,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2019-09-25,334.857,0.0137666742063087,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2019-10-05,334.974,0.0014918060638096,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2019-10-15,335.001,0.0157979835446371,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2019-10-25,335.015,0.0045811766110061,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2019-11-04,334.965,0.0010326479059245,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2019-11-14,334.399,0.066764305469196,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2019-11-24,333.528,0.0916013521363267,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2019-12-03,333.473,0.0074251300357972,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2019-12-13,333.277,0.0196844339800278,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2019-12-23,333.323,0.0074494983209496,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2020-01-02,333.103,0.0463942477940707,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2020-01-12,333.128,0.3030600121653069,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2020-01-22,332.683,0.2290177911572377,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2020-02-21,332.732,0.068786697147879,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2020-03-02,332.65,0.1220566105483872,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2020-03-12,332.678,0.0996013947562418,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2020-03-21,332.583,0.1107811454610723,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2020-03-31,332.398,0.0231673146578868,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2020-04-10,332.321,0.0437017520841368,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2020-04-20,332.311,0.0588187293820957,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2020-04-30,332.267,0.0071046094811043,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2020-05-10,332.022,0.012611937312182,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2020-05-20,331.647,0.1157535225660934,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2020-05-30,331.934,0.0835321505338022,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2020-06-09,331.716,0.0472840812800629,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2020-06-29,331.886,0.0815665359151287,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2020-07-09,331.918,0.0729296118279021,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2020-07-18,332.373,0.0597100508864287,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2020-07-28,332.78,0.0126126468681223,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2020-08-07,333.526,0.2637606058791054,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2020-08-17,332.556,0.0472757576452422,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2020-08-27,332.703,0.0296565337930991,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2020-09-06,333.958,0.0274704387816627,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2020-09-16,333.962,0.0330051218547175,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2020-09-26,334.941,0.0033795624448413,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2020-10-06,334.784,0.01994718923237,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2020-10-16,334.855,0.0146435555710367,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2020-10-26,334.11,0.0143088194769338,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2020-11-05,333.365,0.0083070030428867,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2020-11-14,333.236,0.1144170538141562,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2020-11-24,333.415,0.0240121287800552,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2020-12-04,333.094,0.013054311433643,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2020-12-14,333.248,0.0647544145333615,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2020-12-24,333.075,0.0041771244848184,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2021-01-03,333.144,0.1237388070485874,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2021-01-13,332.742,0.007188817905034,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2021-01-23,332.883,0.0027746966991195,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2021-02-02,332.779,0.1228577213969651,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2021-02-12,332.659,0.0050006913991794,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2021-02-22,332.526,0.0059991798593113,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2021-03-04,332.466,0.0220134497780596,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2021-03-13,332.41,0.0017386451830827,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2021-03-23,332.352,0.0147527981752582,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2021-04-02,332.163,0.0022761638974402,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2021-04-12,332.307,0.0132067790378903,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2021-04-22,332.164,0.0070634134666506,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2021-05-02,332.134,0.0225596184139909,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2021-05-12,332.097,0.0181672616968602,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2021-05-22,331.956,0.0207639205370051,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2021-06-01,331.695,0.0009710347984916,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2021-06-11,331.751,0.0143826969993512,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2021-06-21,331.669,0.0208916204024636,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2021-07-01,331.806,0.0285783588279082,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2021-07-10,332.201,0.0174286404912225,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2021-07-20,332.168,0.0220919829700498,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2021-07-30,331.923,0.0174369423191623,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2021-08-09,331.945,0.002249943358197,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2021-08-19,333.046,0.0089687551689601,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2021-08-29,334.586,0.019562191238088,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2021-09-08,334.849,0.0001080513684389,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2021-09-18,334.767,0.0069707925181957,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2021-09-28,334.753,0.0005500638607053,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2021-10-08,334.766,0.0014213648284583,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2021-10-18,333.743,0.0016410995203135,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2021-10-28,333.485,0.0081716800034992,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2021-11-06,333.423,0.0042294043744726,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2021-11-16,333.244,0.0018855959925936,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2021-11-26,333.163,0.0288401411315941,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2021-12-06,333.079,0.0054525064659978,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2021-12-16,332.31,0.0762738974291539,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2021-12-26,332.698,0.0009885559906069,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2022-01-05,332.334,0.0621620330066859,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2022-01-15,332.478,0.0293000586784742,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2022-01-25,332.61,0.0261550963033901,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2022-02-04,332.527,0.0090164369093092,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2022-02-14,332.545,0.0213551918675457,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2022-02-23,332.484,0.0144414552894461,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2022-03-05,332.48,0.0033667761329503,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2022-03-15,332.438,0.0006190614186835,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2022-03-25,332.219,0.0043844976975487,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2022-04-04,332.121,0.01653402123854,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2022-04-14,331.82,0.1617675829335128,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2022-04-24,332.141,0.0112372246077745,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2022-05-04,332.008,0.0328995274206049,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2022-05-14,331.962,0.0034346775132231,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2022-05-24,332.664,0.01932107463033,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2022-06-13,334.298,0.0070343244057171,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2022-06-22,332.427,0.0419455656981004,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2022-07-02,332.549,0.003793105873598,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2022-07-12,332.507,0.0225592799915322,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2022-07-22,332.563,0.0789232588998613,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2022-08-01,332.583,0.0657010596653632,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2022-08-11,333.538,0.1105620830229814,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2022-08-21,334.816,0.0009702495898167,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2022-08-31,335.106,2.1726199626721412e-05,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2022-09-10,335.127,0.0017000146844581,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2022-09-20,335.386,0.0005064717744498,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2022-10-10,335.388,0.0005843402993173,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2022-10-19,335.141,0.0022612967464962,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2022-10-29,334.326,0.0164173386074562,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2022-11-08,333.493,0.052948167922524,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2022-11-18,333.362,0.0068537784539504,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2022-11-28,333.304,0.0674871266645952,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2022-12-08,333.218,0.1152468802222383,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2022-12-18,333.12,0.0069069006609031,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2022-12-28,333.01,0.0375764524619649,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2023-01-07,333.115,0.0022282308141408,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2023-01-17,333.11,0.0940267331428667,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2023-01-27,332.813,0.0019618503524138,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2023-02-06,332.791,0.0142062808234956,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2023-02-15,332.651,0.0160691947238695,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2023-02-25,332.702,0.0194438935992328,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2023-03-07,332.431,0.0132069563840884,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2023-03-17,332.32,0.0064507892110949,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2023-03-27,331.723,0.0341459761293496,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2023-04-06,331.704,0.068596683955977,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2023-04-16,331.905,0.0415161581542218,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2023-04-26,332.096,0.0022363688625968,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2023-05-06,332.125,0.0083098710830064,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2023-05-16,332.073,0.0149784507996642,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2023-05-26,332.335,0.0208323524002708,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2023-06-05,332.915,0.0723028800471683,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2023-06-14,332.462,0.0023166103734045,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2023-06-24,332.314,0.0040585795591025,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2023-07-04,333.451,0.0097140251753361,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2023-07-14,333.44,0.000518250282736,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2023-07-24,333.52,0.0106263838899313,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2023-08-03,334.14,0.0235424305934188,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2023-08-13,334.629,0.0288855763894456,OP,3686,"Logone, River",None,Africa,td,15.6628,9.9985
2008-07-15,301.859,0.1666218017113671,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2008-07-25,302.095,0.0007731231876342,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2008-08-14,303.072,0.0011923862323612,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2008-09-02,303.854,0.0,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2008-09-22,304.416,0.0013684738669386,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2008-10-02,304.031,0.0147579685847908,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2008-10-12,304.328,0.0116073259992865,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2008-10-22,304.259,0.0315103762799859,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2008-11-01,304.349,0.0074040992398627,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2008-11-11,304.302,0.0103449836775133,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2008-11-21,303.857,0.0103119369960077,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2008-12-01,303.679,0.000337228731738,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2008-12-11,303.22,2.531739737654652e-05,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2008-12-20,302.476,0.0002575980074483,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2008-12-30,301.975,0.0002534980426915,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2009-01-09,301.533,0.0100050673061009,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2009-01-19,301.15,0.0073190445928969,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2009-01-29,301.191,0.0655529452378653,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2009-02-08,300.95,0.0085004414356185,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2009-02-18,301.755,0.0165534336954999,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2009-02-28,301.273,0.0094057877600491,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2009-03-10,299.988,0.0049808130038942,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2009-03-20,300.298,0.0103366225659387,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2009-03-30,299.989,0.0124802369623044,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2009-04-08,299.803,0.021630731117093,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2009-04-18,300.141,0.0020972249187099,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2009-04-28,300.227,0.0116414419992005,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2009-05-08,300.59,0.0002398239083655,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2009-05-18,300.998,0.0009659528511623,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2009-05-28,300.968,0.0007362266895638,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2009-06-07,301.008,0.0031890136194704,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2009-06-17,300.91,0.0033729397853846,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2009-06-27,301.149,0.000501462403897,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2009-07-07,301.469,0.0139926095403093,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2009-07-17,301.604,0.0205193141103646,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2009-07-27,301.799,0.0131162614884496,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2009-08-05,302.284,0.000391426200508,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2009-08-15,302.385,0.000777576966383,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2009-08-25,302.374,9.862535460181208e-05,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2009-09-04,302.896,0.0021281983843208,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2009-09-14,302.937,0.0068911082187323,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2009-09-24,303.142,0.0123359333301082,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2009-10-04,303.528,0.0350754965206079,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2009-10-14,303.503,0.0018195183613132,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2009-10-24,303.881,0.0055666016208916,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2009-11-03,304.216,0.0081480594571099,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2009-11-13,304.397,0.0154017536519632,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2009-11-23,304.554,0.0004109130204478,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2009-12-02,303.914,0.0036446850076427,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2009-12-12,303.131,0.0004138902584844,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2009-12-22,302.472,5.164174079160527e-05,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2010-01-01,302.031,0.0003434498869429,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2010-01-11,301.422,0.0018437607808796,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2010-01-21,300.943,0.0021807991547112,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2010-01-31,300.789,0.0288954984431444,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2010-02-10,300.504,0.0814751026890012,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2010-02-20,300.228,0.0113484596768088,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2010-03-02,300.095,0.0420709726845096,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2010-03-12,299.889,0.0048461044569114,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2010-03-22,300.047,0.0195642354222406,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2010-03-31,300.202,0.071700014505871,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2010-04-10,300.218,0.000972380343009,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2010-04-20,300.456,0.0052090540790091,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2010-04-30,300.241,0.0015501341635174,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2010-05-10,300.158,0.009942201160478,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2010-05-20,300.183,0.0020051158423616,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2010-05-30,300.495,0.0014811929177876,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2010-06-09,301.001,0.0012535634438449,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2010-06-19,301.188,0.0015576073900724,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2010-06-29,301.487,0.0001675429630737,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2010-07-09,301.662,0.0003575640319682,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2010-07-19,301.678,0.0326015589156652,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2010-07-28,301.642,0.0084141394014494,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2010-08-07,301.669,0.0018284529531858,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2010-08-17,302.678,0.0003493085240125,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2010-08-27,303.127,0.0005644948315571,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2010-09-06,303.135,0.0115276737747248,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
2010-09-16,303.91,0.0033661368974213,OP,3123,"Ubangi, River",None,Africa,cg,17.7358,0.0491
