Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1981.0,47.83110809326172,113.91034698486328,146.22056579589844,66.08405303955078,128.67919921875,102.8780517578125,128.71511840820312,72.71430206298828,84.42652893066406,84.16015625,46.14411163330078,140.4171142578125
1982.0,124.59698486328125,165.79644775390625,111.01502227783203,151.92417907714844,65.07902526855469,114.74972534179688,164.2556610107422,126.48480987548828,46.04499053955078,94.41739654541016,166.37863159179688,315.5930480957031
1983.0,164.5076141357422,228.0837860107422,168.94390869140625,313.1754150390625,215.28196716308594,176.67962646484375,54.776512145996094,98.810546875,85.5601577758789,49.455169677734375,171.24485778808594,197.70635986328125
1984.0,94.8193588256836,139.26840209960938,154.76394653320312,115.97830200195312,140.01669311523438,82.94702911376953,139.6093292236328,147.754638671875,34.87340545654297,222.29942321777344,143.0728302001953,67.19457244873047
1985.0,112.45612335205078,177.14852905273438,108.59819793701172,93.05047607421875,64.02552795410156,92.84673309326172,149.5413818359375,156.00205993652344,125.31241607666016,218.06199645996094,52.4398307800293,108.75984191894531
1986.0,53.225914001464844,60.958553314208984,98.42169952392578,73.07633972167969,175.597900390625,92.43675994873047,104.5464096069336,77.22470092773438,76.69705200195312,131.11767578125,241.96173095703125,143.92469787597656
1987.0,168.53619384765625,271.2591247558594,138.89328002929688,40.685054779052734,156.6642303466797,131.13153076171875,68.74406433105469,163.8928680419922,53.68265914916992,23.08792495727539,108.87045288085938,89.96398162841797
1988.0,97.14350128173828,163.67054748535156,161.07179260253906,108.62911987304688,41.35488510131836,66.68754577636719,149.7362823486328,101.71648406982422,138.5233917236328,121.05284881591797,131.768798828125,119.980712890625
1989.0,134.2829132080078,81.48731994628906,172.65065002441406,70.01335906982422,205.3939208984375,231.0981903076172,169.37965393066406,68.58654022216797,141.83387756347656,34.85758972167969,159.34597778320312,142.0364990234375
1990.0,269.97357177734375,250.34291076660156,146.7988739013672,98.541015625,192.40528869628906,128.0988006591797,102.04320526123047,55.966915130615234,65.0845718383789,47.881553649902344,98.03437805175781,167.20755004882812
1991.0,193.24351501464844,193.48233032226562,165.26657104492188,331.6758728027344,259.02252197265625,117.85987091064453,132.79421997070312,103.66390228271484,117.32445526123047,77.72289276123047,74.62490844726562,123.42054748535156
1992.0,184.5849609375,163.6336669921875,130.51007080078125,105.80628967285156,61.235198974609375,170.38125610351562,122.80025482177734,195.8640899658203,85.86461639404297,60.02753448486328,219.37124633789062,136.96310424804688
1993.0,219.1577911376953,95.19849395751953,150.7540283203125,142.956787109375,134.84359741210938,131.16366577148438,139.79864501953125,103.78521728515625,61.1380500793457,136.8141632080078,171.93556213378906,96.48136138916016
1994.0,214.35482788085938,136.7232208251953,140.50167846679688,143.90818786621094,102.64034271240234,149.9788055419922,182.33131408691406,66.26771545410156,72.38719940185547,135.43031311035156,83.41077423095703,119.25830841064453
1995.0,122.09296417236328,104.83219909667969,219.8443145751953,197.77389526367188,157.33486938476562,70.20308685302734,107.43595886230469,76.76225280761719,64.11214447021484,111.84974670410156,134.53842163085938,163.65989685058594
1996.0,147.81736755371094,76.18370819091797,158.65505981445312,140.26963806152344,68.8412094116211,114.37149047851562,121.00845336914062,128.37986755371094,104.01280212402344,109.34140014648438,85.17621612548828,111.58135223388672
1997.0,162.04937744140625,212.96022033691406,113.80144500732422,229.60511779785156,169.7972412109375,173.1007537841797,106.79623413085938,88.76683044433594,56.773193359375,116.22726440429688,134.89724731445312,143.6366424560547
1998.0,268.3544006347656,168.00314331054688,152.01292419433594,133.58676147460938,45.30964660644531,61.73871612548828,169.55801391601562,75.23322296142578,123.338623046875,39.64698028564453,105.19420623779297,115.41231536865234
1999.0,201.96243286132812,69.97422790527344,169.7442626953125,50.44878387451172,79.64950561523438,99.60961151123047,110.1611099243164,61.44874954223633,98.55030059814453,93.18180847167969,44.08024215698242,98.80298614501953
2000.0,86.39405059814453,43.63376235961914,131.9454345703125,156.5936279296875,50.58293914794922,123.34648895263672,58.0150032043457,69.53032684326172,90.78123474121094,43.83207321166992,229.2404022216797,103.81184387207031
2001.0,150.39071655273438,118.46659851074219,270.41748046875,82.64038848876953,72.36116027832031,204.31680297851562,158.37274169921875,158.43934631347656,134.9462432861328,119.15533447265625,113.38288116455078,119.10928344726562
2002.0,118.9212646484375,91.23870849609375,159.56581115722656,87.9150619506836,73.18578338623047,97.49977111816406,163.92208862304688,124.75935363769531,233.04197692871094,207.025390625,106.05824279785156,167.3628692626953
2003.0,51.466094970703125,239.8011016845703,109.20310974121094,161.01187133789062,104.13186645507812,221.27835083007812,183.66188049316406,125.51172637939453,88.3630142211914,72.5262451171875,134.42349243164062,94.70337677001953
2004.0,118.05610656738281,245.11766052246094,58.9743537902832,111.4917221069336,183.1532440185547,247.29562377929688,132.98960876464844,119.94510650634766,40.16584014892578,115.64173126220703,198.0576629638672,147.87875366210938
2005.0,101.84050750732422,168.08120727539062,128.97903442382812,171.2057647705078,95.9556884765625,80.28721618652344,155.67259216308594,188.79627990722656,65.51268005371094,11.726152420043945,74.48067474365234,118.4094467163086
2006.0,126.93748474121094,159.2559814453125,95.4471435546875,93.85794067382812,83.72266387939453,50.24495315551758,120.67534637451172,103.85615539550781,78.77677154541016,202.56634521484375,74.79773712158203,170.59921264648438
2007.0,139.69589233398438,72.14604187011719,38.35138702392578,95.97893524169922,74.22504425048828,78.41876983642578,211.10130310058594,77.24124908447266,92.55638122558594,87.87086486816406,58.403961181640625,102.15084838867188
2008.0,131.9148406982422,148.04678344726562,87.42514038085938,119.87153625488281,142.41407775878906,78.34559631347656,91.1130599975586,203.44857788085938,147.927001953125,46.00970458984375,98.0270767211914,183.07484436035156
2009.0,97.6462631225586,76.84980010986328,237.53335571289062,101.53160858154297,163.3707733154297,32.870849609375,164.476806640625,102.25059509277344,160.27931213378906,217.28956604003906,54.35994338989258,270.9851989746094
2010.0,128.03590393066406,143.71096801757812,111.51729583740234,53.17063903808594,116.69456481933594,104.9703369140625,113.20797729492188,170.3350830078125,14.626697540283203,46.55166244506836,147.77333068847656,51.30939865112305
2011.0,121.55015563964844,67.97884368896484,192.90316772460938,109.74695587158203,38.159217834472656,102.43923950195312,180.08737182617188,51.78290557861328,220.24319458007812,20.790618896484375,84.93838500976562,138.58038330078125
2012.0,125.62044525146484,169.45394897460938,186.64767456054688,97.30189514160156,92.71780395507812,85.33666229248047,202.45510864257812,256.3185119628906,99.24633026123047,50.27610397338867,77.91761016845703,200.9632568359375
2013.0,221.75564575195312,219.29347229003906,97.38594055175781,173.0352783203125,143.58541870117188,126.41620635986328,130.7284393310547,89.42088317871094,137.40179443359375,63.72187805175781,128.0264129638672,140.78390502929688
2014.0,66.6230239868164,173.64830017089844,157.28041076660156,245.1510467529297,164.94374084472656,176.88888549804688,94.09963989257812,104.06390380859375,81.90904998779297,64.61515045166016,97.92475128173828,147.29591369628906
2015.0,146.36756896972656,120.10167694091797,155.86508178710938,187.47354125976562,177.11029052734375,124.53907775878906,109.37159729003906,62.27140426635742,62.33558654785156,139.93199157714844,187.63145446777344,176.36170959472656
2016.0,117.51094818115234,154.00640869140625,291.15423583984375,158.08413696289062,85.15374755859375,129.95489501953125,149.2727508544922,173.73703002929688,58.184356689453125,17.640087127685547,86.11566162109375,129.52005004882812
2017.0,209.9188995361328,83.66503143310547,129.5561981201172,170.19561767578125,215.71505737304688,285.5721740722656,134.8878173828125,178.9638671875,36.26980209350586,77.76406860351562,37.575096130371094,131.62539672851562
2018.0,122.86238098144531,201.17259216308594,142.12022399902344,191.17062377929688,95.1065673828125,102.05037689208984,147.61679077148438,114.65809631347656,151.4964141845703,56.125118255615234,186.9317169189453,216.386962890625
2019.0,154.06298828125,144.3292236328125,95.21943664550781,234.41580200195312,168.33924865722656,118.37210083007812,161.6411895751953,167.84701538085938,16.529747009277344,280.4805908203125,62.99580383300781,123.86781311035156
2020.0,250.5811004638672,232.3848419189453,132.42628479003906,205.0280303955078,110.38279724121094,157.4829864501953,166.80479431152344,108.14746856689453,77.6993637084961,144.48800659179688,100.96907806396484,92.68123626708984
2021.0,107.57281494140625,127.02863311767578,193.20681762695312,255.53775024414062,143.39788818359375,231.66595458984375,175.45498657226562,180.04364013671875,134.33584594726562,67.62101745605469,37.138736724853516,91.33291625976562
2022.0,104.46044158935547,82.92398071289062,152.23353576660156,164.4356689453125,117.9826431274414,108.06396484375,168.39013671875,268.4054870605469,47.64584732055664,43.51054000854492,181.6485595703125,176.61517333984375
