Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2002.0,nan,nan,nan,-12.991008758544922,-16.01324462890625,nan,nan,-1.4593498706817627,2.9610323905944824,7.442049980163574,6.894550800323486,4.095571041107178
2003.0,-1.4529592990875244,-13.2192964553833,-13.21430492401123,-13.98585319519043,-18.01466941833496,nan,-1.6917976140975952,-7.644111156463623,-3.73040509223938,6.082318305969238,9.935664176940918,6.379672527313232
2004.0,3.7886948585510254,-6.931789875030518,-11.154271125793457,-13.052993774414062,-8.706367492675781,-2.1068124771118164,-3.057588815689087,-4.569478511810303,-4.255055904388428,2.547555446624756,5.357393741607666,3.4328370094299316
2005.0,-0.6034517884254456,-10.862863540649414,-15.035712242126465,-14.359468460083008,-14.937053680419922,-4.997890949249268,0.9635369777679443,5.148981094360352,5.5555100440979,13.087992668151855,13.855923652648926,6.967053413391113
2006.0,1.6104886531829834,-4.386684894561768,-10.311640739440918,-9.657602310180664,-9.598865509033203,-1.935168981552124,4.159353733062744,3.7524077892303467,5.809990406036377,9.26528549194336,8.354559898376465,9.326889991760254
2007.0,2.846544027328491,-4.857288837432861,-11.128232955932617,-12.949621200561523,-10.865392684936523,-4.434947490692139,-3.655770778656006,-6.765710830688477,5.41648530960083,15.57585334777832,12.13045597076416,7.7509613037109375
2008.0,2.5773279666900635,-5.504058361053467,-8.398299217224121,-12.719417572021484,-9.426793098449707,-1.6518723964691162,6.123464584350586,9.034577369689941,16.69422721862793,21.25762939453125,17.9993896484375,12.476804733276367
2009.0,4.8631086349487305,-2.3120899200439453,-7.337535381317139,-9.747427940368652,-2.6020560264587402,-1.491286039352417,0.4993286430835724,5.295633316040039,5.277119159698486,2.681483268737793,8.85914421081543,6.024569511413574
2010.0,-1.9689738750457764,-6.814854621887207,-9.814064025878906,-11.650609970092773,-8.931246757507324,-1.5814008712768555,5.986266613006592,18.815826416015625,20.59688377380371,24.01955223083496,16.931238174438477,12.153755187988281
2011.0,nan,-1.150315523147583,-4.5995306968688965,-7.190916538238525,-7.329447269439697,nan,5.439940452575684,11.375138282775879,17.62298011779785,44.8021240234375,nan,12.673295974731445
2012.0,7.390665531158447,0.805313229560852,-4.873754024505615,-6.577841281890869,nan,1.4115428924560547,6.182927131652832,8.027976036071777,11.610151290893555,nan,13.9863920211792,9.522623062133789
2013.0,2.451826810836792,-3.1279869079589844,nan,-10.962451934814453,-7.156455039978027,-2.9842705726623535,3.1799778938293457,nan,nan,16.1842041015625,17.235841751098633,13.375594139099121
2014.0,9.110393524169922,nan,-5.225523948669434,-6.583536624908447,-4.62415075302124,-1.3467684984207153,nan,-3.936662435531616,5.302474021911621,17.692089080810547,16.036258697509766,nan
2015.0,4.478888034820557,-2.40767240524292,-4.181917190551758,-12.177154541015625,nan,nan,-1.3217995166778564,-7.5071330070495605,-5.579394340515137,nan,nan,9.51296329498291
2016.0,-1.0704740285873413,-3.923516273498535,-13.546853065490723,nan,-17.306041717529297,-4.508204460144043,-3.2933409214019775,-3.689056873321533,nan,nan,13.832459449768066,8.081544876098633
2017.0,-0.663016140460968,nan,-9.43901252746582,-9.226873397827148,-12.009340286254883,-5.9505696296691895,nan,nan,nan,nan,nan,nan
2018.0,nan,nan,nan,nan,nan,-1.081999659538269,-5.147106170654297,nan,nan,11.499073028564453,6.813371658325195,0.5015782117843628
2019.0,-6.197176456451416,-9.607752799987793,-17.15921401977539,-17.121257781982422,-17.394630432128906,-5.701772689819336,-9.5047607421875,-19.74725341796875,-7.996250152587891,-2.02705717086792,4.689246654510498,2.0514910221099854
2020.0,-4.776974678039551,-24.218671798706055,-14.631747245788574,-25.582338333129883,-24.916900634765625,-11.088043212890625,-8.26227855682373,-4.825836181640625,-12.882797241210938,3.215010404586792,11.87992000579834,8.553654670715332
2021.0,0.5006160140037537,-11.44465446472168,-9.013312339782715,-17.89988136291504,-9.750334739685059,-8.856060981750488,-4.449371814727783,-7.490818977355957,0.9385473728179932,3.3804869651794434,0.6202383637428284,-5.304543972015381
2022.0,-7.51377534866333,-8.16147518157959,-11.797364234924316,-23.131704330444336,-11.230265617370605,-5.947964668273926,0.28905045986175537,-1.5397846698760986,6.082326889038086,17.591720581054688,6.005500793457031,10.959765434265137
2023.0,0.5052427649497986,-12.660616874694824,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
