Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1982.0,0.33776989633333,0.3321772720246719,0.5015646861585865,1.2385231517487583,2.5691108658223216,3.253859894854154,3.7803995145858065,4.07007507658369,3.6404821730087944,2.457645697482241,1.0963923875343324,0.4726265926683694
1983.0,0.29990780511014387,0.2899750977044869,0.4611845784613647,1.2320566304010037,2.591034217130441,3.2290468928289564,3.7842804631416667,4.066812054908942,3.6388948799680443,2.445786492413954,1.1006757793523922,0.4753043428649593
1984.0,0.3052129230574982,0.2690194010382504,0.44703365718847526,1.1738086866743658,2.3449236283606245,3.2283874359777047,3.7845636627404344,4.066736079108233,3.6325075427949476,2.454070313306542,1.1023581088981742,0.4770278538334284
1985.0,0.3095956829512302,0.2598235664432372,0.4462614010551701,1.2033690729363937,2.4053442483293668,2.9787398388965025,3.7196996924353063,4.09644011439825,3.6425434578543774,2.4668131885860674,1.0956106406319919,0.4639954250921468
1986.0,0.30789684918375176,0.30795277512533104,0.47434788460560945,1.1800184057990073,2.250076495769775,2.9505404762784013,3.692483146034025,4.092497606500515,3.637155571731728,2.461813137276794,1.1000919586266076,0.49286898756628805
1987.0,0.32865424168424606,0.3147107226260308,0.48269531651570025,1.2470020115327927,2.2279222813173574,2.8878242630044992,3.694024911851187,4.091240673937231,3.6304324577757874,2.4658073244217475,1.1022470303577392,0.4701778072534333
1988.0,0.3330349973750481,0.31787116474232374,0.4854100590849085,1.210894579366939,2.188485881969447,2.885507245831857,3.6836398392721934,4.085532901818941,3.598879977721375,2.4368930028978073,1.0987675289668173,0.4933028492436446
1989.0,0.35346869080017035,0.3451112535989405,0.5079461996619133,1.2174272333488847,2.476328032207822,3.173145778551872,3.7904604791436842,4.096012092206159,3.625206095831454,2.463582945237568,1.1205783173264199,0.5072316235703236
1990.0,0.32782419050551226,0.30340349243974807,0.5218588227908451,1.3434368272914956,2.399349394494468,3.162977773887443,3.7767062676824272,4.093096090653099,3.625282508469195,2.467559306493202,1.138110109618341,0.5688237711099261
1991.0,0.3258799716113836,0.30372450458144595,0.47447948473532914,1.267891993283078,2.3744697995388853,3.1198137141974107,3.984072853699501,4.117018188674847,3.6353974277256476,2.4471683173806515,1.1043654923667783,0.513093913967007
1992.0,0.30927485143557076,0.30654830629514646,0.4683588480363074,1.217845078573162,2.3666741783928478,3.5152380822138847,3.9859467982768453,4.116924900083463,3.6536650562879553,2.4564725508820047,1.112053501399025,0.48459734955614686
1993.0,0.320702135246336,0.30017218235202453,0.47176281841668605,1.1811519725045658,2.246956973337282,3.120566822284794,3.7642820048360415,4.088475550234349,3.6159358246942745,2.452961721754832,1.1011770539065884,0.49641285625435694
1994.0,0.315266122409961,0.30424855845352333,0.48999839291397457,1.230006848779353,2.2253321720433155,3.1383235121519806,3.785734862038684,4.092538483631721,3.620501959306104,2.4623363532576596,1.1105595622966031,0.4999396188140243
1995.0,0.3070821263619368,0.30989428130202673,0.4652897965129768,1.1963509664156071,2.4895324101230347,3.4465951045748406,3.949913496224335,4.119642372557354,3.6488492364376794,2.4654014163830715,1.1208165915526382,0.49646609949177456
1996.0,0.3248924898744714,0.2956907775927958,0.47037769259187684,1.177096213129016,2.45311092631175,3.41332416730803,3.927203387812045,4.110672049691545,3.630585502112355,2.4620990168741526,1.1034798075490926,0.5172397526211517
1997.0,0.32381172125459795,0.30718055210422623,0.4950012429483694,1.2519992137596614,2.5116507289638377,3.399841063394662,3.919339298637971,4.106737159218665,3.59041490958047,2.460659652137946,1.1024939033288719,0.5287995964112928
1998.0,0.31448982991132973,0.287847767862908,0.49326648721870786,1.394665521224126,2.618525675391876,3.421919073650949,3.9112579320324037,4.101766174639721,3.6076332941790312,2.4473186590319105,1.1059313439185572,0.5242085134793797
1999.0,0.32874320983333816,0.3248813737104473,0.48911793890924415,1.3053982019882902,2.54428845285264,3.4593220673311817,3.9055989724532756,4.098561653268069,3.608847777663504,2.4542427799613553,1.1059646342599223,0.48354793233060794
2000.0,0.3190967338891109,0.3074775374770673,0.48191097679233336,1.230702130810818,2.5187208153430496,3.5208116524951985,3.9052626049297365,4.101383060698021,3.6096586998084397,2.4522494499786394,1.1225499702441313,0.4997059495394153
2001.0,0.31313376598914827,0.29311313391393834,0.4719435809220476,1.242844156988278,2.511160295443695,3.6096796217794176,4.033852845261085,4.137120311121089,3.6452117161169912,2.4597464643130365,1.1225778696180622,0.4907362505686487
2002.0,0.31039831961088643,0.3075933542427168,0.4914853277789252,1.3147331130502125,2.530306359393844,3.5433214779517828,3.9811494454014382,4.1242150506919,3.5921622565558367,2.464013711164345,1.1018881036497494,0.46071575263410547
2003.0,0.3019341153164621,0.29714567657327595,0.46930323552007425,1.237092996408088,2.5020912827404027,3.5514523654498458,3.978907713121612,4.115556025791248,3.6084892067136534,2.454955582353944,1.1133949992816368,0.49681976441346726
2004.0,0.34676966229707556,0.3260750332369047,0.5327487196016335,1.2444944942070313,2.891078210053319,4.1212631011698075,4.251663285167709,4.034913505511129,3.3752970263797955,2.148673102568165,1.0548369358520193,0.5989348779807969
2005.0,0.3288889312955802,0.26436665018496464,0.4089334659497277,1.1080911751342084,2.329800150691119,3.35512402142067,3.9108367330376894,4.116123801295111,3.5054289278080444,2.311411376357743,1.102636130235627,0.39179244806131
2006.0,0.2653848508521919,0.32355366463246055,0.4066340755310551,1.0194918389569945,2.3161069798313325,3.4481567224527323,3.772901814714679,4.1530058822358775,3.613226213418708,2.59942188397353,1.2240876645305088,0.5105170597136214
