Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2003.0,2.9837198380829753,2.798205708790592,2.0975587270617284,33.01343045793151,60.323177014781066,73.4057923661382,71.03556460552085,55.390351583723735,54.11284937403423,57.78781424904289,1.0,48.395502802881545
2004.0,45.31659628152047,34.97497413354209,45.22775006397842,49.05870848169719,56.063208036826964,56.34679164336551,49.818476859191996,45.54614933075915,34.3545045698591,38.1031844727952,29.530644389475356,25.57696663018089
2005.0,29.365360153587954,37.25488680222225,38.35611825042038,42.024630595416745,3.845156923692908,49.855843709827376,78.11461696610407,79.53343410266817,81.31318106220955,80.84452739011265,77.0133491842344,86.2221331813365
2006.0,91.0688071397673,75.77852532460714,78.06137510381892,82.36132097019305,89.60869429862107,91.67148894128546,87.4574485295177,88.25031124602441,82.84314079411924,88.1574984397753,83.15768833678035,80.2505344694059
2007.0,67.57165898554237,63.501248280505315,59.557764894919565,69.98865886909927,110.99883568301387,50.042372363771584,83.43421160251947,105.25127740331968,100.8649004237571,116.93577621017754,112.38402681638144,111.476355302985
2008.0,105.7651910182972,101.08372076380871,85.56718366866815,85.69536832586404,104.9826792164604,113.18877987890241,142.7650764497977,137.60543323670547,127.74698583262243,124.49006030019095,108.82314681753984,102.38344895293133
2009.0,81.24518591155699,76.78715440746238,58.65903455303934,56.94519137674643,78.70646008517072,42.34570561319581,48.23042482176132,44.31934262906044,55.60440671335455,66.54790865764396,57.34642444788777,53.78030312638387
2010.0,56.207692170341105,53.729751662503304,57.2492461705626,68.67618548599424,74.1491983713283,66.55805997967468,69.56540783561198,60.72846841525027,41.03550481552382,56.52167180898264,59.64869245448229,55.20672113775371
2011.0,47.47575848110141,52.98210630269752,53.686278509984426,50.35319238991298,44.88370105400103,44.77572566709581,67.38074300826197,64.34593527537781,63.99419344728247,61.461491577397375,53.936858317542686,48.67153395071108
2012.0,40.144676444874996,38.55818194905831,34.89431259336016,34.782431104012915,34.13742713800821,45.35689024139333,52.29047879142006,49.988872760962465,38.700199997484724,34.61718305242624,35.32587420610605,28.453810413027508
2013.0,27.290556324314185,25.017014421658708,21.64211179216075,28.727742696958156,59.58128657904843,58.67960132344673,59.095765293915676,52.39210594675139,44.93907707040585,49.48143278670366,44.60951830169984,35.13751926155885
2014.0,38.38741213936846,33.31181978916391,32.68807480198655,45.40888585055921,70.7039600231349,69.04958116155481,62.42604917697914,72.41555383291066,68.56518146580395,72.21240662271993,68.1101610146048,58.26111003154373
2015.0,63.9462504373509,95.9612007239995,66.03976480608286,55.65182441584485,48.55031605380192,41.54256670298473,41.134358855632044,46.21219707943539,44.21286194578878,40.99026272216408,37.520819783029474,43.81412843096583
2016.0,38.067931751739884,30.040954672358666,28.50078421898232,26.20654150599835,25.453937515459565,27.78994698904439,25.213914072863737,24.065864976772552,22.037929890641095,21.03235629002889,24.677890503716732,25.731021292855292
2017.0,21.370483555487464,19.90228678851697,18.873694011372148,16.111147107954583,22.137744850561095,23.1262187068016,21.29528574395711,20.111428492926017,20.05915742385722,20.27288331767905,18.87957226140718,18.16509378215668
2018.0,16.536244613415633,14.02463723440568,13.425156023692644,13.668054687034504,18.60955107817465,-4.168782498903801,-4.495149651646363,-4.9747596421250995,-5.168620270986858,-3.3544630781156903,4.468971094792397,1.396880908657589
2019.0,-2.6395942257024796,-4.987372394683079,-3.815811551432442,-2.66478424575309,-4.703384483354118,-6.345758090360129,-3.108138060877978,-2.596537652024108,0.38117444856464916,-4.719224697908178,2.8334598336935377,-2.9250169016094265
