Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2003.0,123.9429051992976,127.93555669447711,174.59408597199942,323.80294100180816,358.6368478361381,318.83848064546135,258.79275847995774,206.35598287960005,195.15969404756214,238.5328617951021,1.0,116.18678628374566
2004.0,107.19391846869532,132.68185895313704,244.95277525031526,238.24533571305895,219.89004539492007,154.3159917693946,111.45257106418028,94.13702743948888,94.2841309114336,141.27489212464056,134.41148932638208,112.81061374555924
2005.0,110.74113001301153,161.9365607743461,192.1334682390867,269.282210448953,192.85920322688722,314.9311092535321,351.8401847672739,336.66338240252463,318.2147363495129,288.48433994471844,369.07759453852304,475.94434420529507
2006.0,447.5922317961337,464.81182804397207,445.1166835453612,531.0561876009916,482.0445934029872,505.65770736222794,474.32661224453136,428.4241315885276,370.72274121625367,365.27277714966607,442.35943128188427,437.66118235453206
2007.0,426.86519755184486,496.8834626100044,492.00369569723676,505.01528575643357,469.14179571270313,409.7028190940479,486.0183386426299,509.9710642656912,432.1950631438165,494.70294155434175,501.6397274171999,508.9782080008668
2008.0,491.1501058458647,524.9803736009316,502.95602743272326,607.7292971647599,515.406485933711,481.3938508123825,567.3944721904376,501.4968661155558,469.48218045475204,485.78296114307244,525.3998546949907,558.8641397100473
2009.0,490.0339354527563,533.4772620851013,512.6465894063379,508.02643357377303,440.62543189199846,381.30440070845833,407.9350962266312,350.69828055680625,371.79987397710624,369.1050607802079,277.3648340273487,317.797397994362
2010.0,354.1331015054602,335.42758809604794,344.0513687922341,442.25496233378163,409.2589735332347,326.89060004389273,356.3534290080837,435.5413913681456,322.4120469384692,417.5346976644142,494.75733363009346,437.5254492302595
2011.0,414.9941138612754,502.518338991754,589.5517361276242,752.6153612819176,532.66624054336,481.7897859405029,591.3687446329817,537.7550694524692,510.9885653552377,479.4628408533905,420.3778996309001,447.6110870205766
2012.0,463.78777022879996,535.9890109353033,553.6476869002862,483.3870854750538,471.0470627154622,553.3482343211534,544.837334784014,584.5469807554394,478.57066786002383,436.9529633351315,608.7876852061655,476.72075693684866
2013.0,529.0552406019806,506.5406758875642,465.6442963915003,559.1760234527322,543.7452463581806,557.3735875614358,530.5822759992209,487.6930467593359,455.14789421100295,490.082986232225,481.8836277357144,388.0576056806146
2014.0,433.48314599795475,419.10803423152305,409.1833378333421,534.4322772106711,454.13182047805435,449.2557948632412,419.69617395938667,427.7266367799098,496.96423301151486,485.45453912876775,513.7481779273489,495.20154236520506
2015.0,495.76227791944143,621.5713643132538,470.09870163485436,456.7342091234855,441.29746365985704,407.46389394145564,479.9630464673978,449.87252119745665,359.79406053191,325.9668608887314,322.75240539988954,399.43699802523383
2016.0,378.5755031374644,349.8622794882723,390.1447733466788,357.4892094877681,323.28942165500825,427.7461165760045,416.7451953726914,442.43617644112584,415.34724263068085,400.33626541606475,402.3505360996059,503.5205115228062
2017.0,408.56826577314644,400.2336401778608,393.7508901962999,296.81481549439576,362.4437007790895,434.4695808478317,431.7930349043694,416.79989846546874,419.9315713719814,417.8957373915628,414.4763345470187,410.7948835649954
2018.0,425.25276006565707,413.22715867588397,418.49321969726634,417.2257865825474,419.9775546323835,148.97809808227987,163.49171255911435,180.94201414973537,217.13223585134006,231.92839900051393,229.09703568716907,216.01750881940393
2019.0,205.3757683012811,164.88627365150234,158.93570112655405,168.09149551463665,254.25758696319204,343.7033419771562,450.5684535031287,392.8798894224098,471.9231548029008,263.8940255240442,406.368053089661,216.89218365949534
